,order_placed,order_price,order_quantity,past_taking_volume,past_making_volume,type_order,spread,deep_price,unweighted_price,micro_price,volume_weighted_price,inventory_bid,inventory_ask,imbalance,execution_1e-05,execution_0.0001,execution_0.001,execution_0.01,execution_0.1,execution_1,execution_full
25,1.9999999999999982,44564.4,16.987,1.215,2.7359999999999998,-1,0.09999999999854481,44564.45,44564.45,44564.4993914926,44564.40060850741,20.871999999999996,1.091,0.006122328839700948,0,0,0,0,0,0,0
26,0.20000000000000284,44564.4,17.187,1.215,2.9360000000000026,-1,0.09999999999854481,44564.45,44564.45,44564.49939853103,44564.40060146897,21.072,1.091,0.00605108512247629,0,0,0,0,0,0,0
27,3.122502256758253e-16,44564.4,17.164,0.023,2.5320000000000022,-1,0.09999999999854481,44564.45,44564.45,44564.499340201415,44564.400659798586,21.049,1.101,0.006641808436261943,0,0,0,0,0,0,0
28,0.02800000000000047,44564.4,14.069,0.514,2.2280000000000015,-1,0.09999999999854481,44564.45,44564.45,44564.49918223476,44564.40081776525,21.828000000000003,1.024,0.008245077830691592,0,0,0,0,0,0,0
29,0.19999999999999984,44564.4,14.258,0.525,2.4280000000000017,-1,0.09999999999854481,44564.45,44564.45,44564.49915159944,44564.40084840055,17.915,1.524,0.008556599803619022,0,0,0,0,0,0,0
30,0.48299999999999876,44564.4,14.258,0.525,0.7109999999999994,-1,0.09999999999854481,44564.45,44564.45,44564.49909646928,44564.40090353072,17.915,1.532,0.009117688315331744,1,1,1,1,1,1,1
31,1.4810000000000003,44564.4,14.648,0.526,2.1919999999999997,-1,0.09999999999854481,44564.45,44564.45,44564.4990666847,44564.4009333153,18.3,1.433,0.009421081376297106,1,1,1,1,1,1,1
32,5.542441505745899e-16,44564.4,14.551,0.019,2.1919999999999997,-1,0.09999999999854481,44564.45,44564.45,44564.49902007485,44564.40097992514,18.442,1.052,0.009896227063432066,1,1,1,1,1,1,1
33,0.03399999999999892,44564.4,14.501,0.069,2.197999999999998,-1,0.09999999999854481,44564.45,44564.45,44564.49902349085,44564.40097650915,18.371,0.939,0.009861388869733121,1,1,1,1,1,1,1
34,4.440892098500626e-16,44564.4,14.372,0.187,1.9979999999999989,-1,0.09999999999854481,44564.45,44564.45,44564.49900799117,44564.400992008814,17.792,1.029,0.01001948232674645,1,1,1,1,1,1,1
35,6.539907504432563e-16,44564.4,13.567,0.201,1.5150000000000008,-1,0.09999999999854481,44564.45,44564.45,44564.49889204752,44564.40110795248,17.218999999999998,1.031,0.011203655929829734,1,1,1,1,1,1,1
36,0.5340000000000007,44564.4,14.06,0.194,0.5680000000000013,-1,0.09999999999854481,44564.45,44564.45,44564.49906291833,44564.40093708166,17.712,1.012,0.00945945945945946,1,1,1,1,1,1,1
37,0.28800000000000026,44564.4,14.348,0.14300000000000002,0.8220000000000021,-1,0.09999999999854481,44564.45,44564.45,44564.499074713436,44564.400925286565,17.779000000000003,0.93,0.009339280735991079,0,0,0,0,0,0,0
38,2.302,44567.3,2.782,0.14300000000000002,3.1240000000000023,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33987387129,44567.36012612871,9.25,7.162000000000001,1.5079079798705968,1,1,1,1,1,1,0
39,0.08699999999999997,44567.3,1.699,0.15500000000000003,3.211000000000002,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.3241129719,44567.37588702811,9.501,7.847,3.1471453796350795,1,1,1,1,1,1,1
40,1.9559999999999997,44567.3,3.159,0.028000000000000004,5.167000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32477647059,44567.375223529416,6.386,11.378999999999998,3.0360873694207027,1,1,1,1,1,1,0
41,0.002000000000000224,44567.3,2.794,0.018000000000000002,5.1690000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.3238640246,44567.3761359754,5.988,10.014999999999999,3.1904080171796707,0,0,0,0,0,0,0
42,0.10099999999999998,44567.3,2.895,0.018000000000000002,5.2700000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32225382428,44567.37774617573,5.988,11.395999999999999,3.493609671848014,0,0,0,0,0,0,0
43,0.037000000000000366,44567.3,2.845,0.018000000000000002,5.307,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.321953854465,44567.37804614554,5.973000000000002,11.395999999999999,3.5550087873462215,0,0,0,0,0,0,0
44,0.09799999999999986,44567.3,2.943,0.018000000000000002,5.405,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32253963392,44567.37746036609,5.7540000000000004,11.395999999999999,3.4366292898402993,0,0,0,0,0,0,0
45,0.07699999999999996,44567.3,3.011,0.018000000000000002,4.948,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32294444868,44567.377055551326,5.822,11.214999999999998,3.3583527067419463,1,1,1,1,1,1,1
46,0.07800000000000029,44567.3,2.918,0.022,2.436000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32240651156,44567.377593488454,5.835,11.388,3.4629883481836874,1,1,1,1,1,1,1
47,0.06100000000000039,44567.3,2.369,0.552,2.410000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31870952457,44567.38129047544,5.287,11.575999999999999,4.344871253693541,1,1,1,1,1,1,1
48,0.07799999999999985,44567.3,2.447,0.552,2.488000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31920269953,44567.38079730048,5.255000000000001,11.578999999999999,4.207601144258275,1,1,1,1,1,1,1
49,0.7919999999999998,44567.3,2.901,0.548,1.2210000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32242232185,44567.37757767816,4.433999999999999,11.493,3.4598414339882804,1,1,1,1,1,1,1
50,0.02100000000000035,44567.3,2.922,0.548,1.2050000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32254803611,44567.37745196389,3.7199999999999993,11.493,3.4349760438056127,1,1,1,1,1,1,1
51,0.08999999999999986,44567.3,2.274,0.548,1.1970000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31846528623,44567.381534713764,3.6109999999999998,11.575999999999999,4.415567282321899,1,1,1,1,1,1,1
52,0.0009999999999998899,44567.3,2.275,0.548,1.1980000000000004,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31847190646,44567.381528093545,3.6119999999999997,11.575999999999999,4.413626373626374,1,1,1,1,1,1,1
53,0.002000000000000224,44567.3,2.277,0.548,1.2000000000000006,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31848514369,44567.38151485631,3.614,11.575999999999999,4.409749670619235,1,1,1,1,1,1,1
54,0.6429999999999998,44567.3,2.92,0.548,1.7660000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32266552822,44567.377334471785,4.257,11.497999999999998,3.411986301369863,1,1,1,1,1,1,1
55,0.07899999999999974,44567.3,2.92,0.532,1.8450000000000002,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32252217508,44567.37747782491,4.257,11.585999999999999,3.440068493150685,1,1,1,1,1,0,1
56,0.19899999999999984,44567.3,3.028,0.517,1.9659999999999997,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32470223528,44567.37529776472,4.279999999999999,10.764999999999999,3.048216644649934,1,1,1,1,1,0,1
57,0.34399999999999986,44567.3,3.372,0.017,2.1709999999999994,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32780343008,44567.372196569915,4.624,10.289,2.5966785290628707,1,1,1,1,1,1,1
58,0.07899999999999974,44567.3,3.388,0.017,2.249999999999999,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33072737167,44567.36927262833,4.64,9.171,2.2544273907910273,1,1,1,1,1,0,1
59,0.0009999999999998899,44567.3,3.389,0.017,2.250999999999999,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33073365376,44567.36926634624,4.640999999999999,9.278,2.2537621717320744,1,1,1,1,1,0,1
60,0.09,44567.3,0.229,0.046,1.4369999999999992,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.30223436433,44567.39776563568,1.895,11.661999999999999,43.75545851528384,1,1,1,1,1,0,1
61,0.0069999999999999785,44567.3,0.236,0.046000000000000006,1.4419999999999988,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.302301092044,44567.39769890796,2.138,11.661999999999999,42.45762711864407,1,1,1,1,1,0,1
62,0.344,44567.3,0.58,0.046,1.0639999999999992,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.3059554369,44567.394044563094,4.396,10.964999999999998,15.79137931034483,1,1,1,1,1,0,1
63,0.0069999999999999785,44567.3,0.235,0.037000000000000005,0.8719999999999994,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.302863409284,44567.39713659071,5.476,9.959000000000001,33.923404255319156,1,1,1,1,1,0,1
64,0.055999999999999994,44567.3,0.291,0.037000000000000005,0.9279999999999995,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.30307448494,44567.39692551506,5.531999999999999,10.975,31.52577319587629,1,1,1,1,1,0,1
65,0.11300000000000004,44567.3,0.4,0.033,0.617,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.304310809355,44567.39568919064,5.432,10.681,22.197499999999998,1,1,1,1,1,0,1
66,0.0020000000000000018,44567.3,0.402,0.033,0.619,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.30433142981,44567.3956685702,3.5530000000000004,10.681,22.08706467661691,1,1,1,1,1,0,1
67,0.03799999999999998,44567.3,0.44,0.033,0.657,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.30471698114,44567.39528301887,3.534,10.69,20.2,1,1,1,1,1,0,1
68,1.935,44567.3,2.375,0.033,2.592,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32119778651,44567.3788022135,5.9719999999999995,10.631,3.7174736842105265,1,1,1,1,1,1,1
69,1.1015494072452725e-16,44567.3,2.374,0.013000000000000001,2.592,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32128193635,44567.37871806365,5.17,10.588,3.698820556023589,1,1,1,1,1,1,1
70,0.08599999999999985,44567.3,2.456,0.017,2.678,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32185636736,44567.378143632646,5.173,10.584,3.575325732899023,1,1,1,1,1,1,1
71,0.3999999999999999,44567.3,2.856,0.017,2.981,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32159383034,44567.37840616967,5.5729999999999995,12.172999999999998,3.630952380952381,1,1,1,1,1,1,1
72,9.71445146547012e-17,44567.3,2.354,0.032,2.63,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.31835334476,44567.38164665522,5.1499999999999995,12.209999999999997,4.4485981308411215,1,1,1,1,1,1,1
73,0.7079999999999997,44567.3,3.062,0.032,3.2819999999999996,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.322624501256,44567.37737549875,5.858,12.209999999999997,3.4199869366427174,1,1,1,1,1,1,1
74,0.4790000000000001,44567.3,3.541,0.028,3.7609999999999992,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32603293633,44567.373967063664,6.258,11.798999999999998,2.841287771815871,1,1,1,1,1,1,1
75,0.07899999999999974,44567.3,3.541,0.028000000000000004,3.8399999999999994,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32603293633,44567.373967063664,6.312,11.793999999999997,2.841287771815871,1,1,1,1,1,0,1
76,2.203098814490545e-16,44567.3,3.539,0.030000000000000006,1.7519999999999998,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32854032258,44567.37145967742,6.336,10.591999999999999,2.5038146369030803,1,1,1,1,1,0,1
77,0.08000000000000007,44567.3,3.577,0.025,1.746,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33238862731,44567.36761137269,6.374,9.198,2.0875034945485043,1,1,1,1,1,1,1
78,0.0009999999999998899,44567.3,3.578,0.025,1.347,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33644326748,44567.36355673253,6.375,8.08,1.743991056456121,1,1,1,1,1,1,1
79,0.001000000000000334,44567.3,3.579,0.025,1.3480000000000003,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.33274473925,44567.36725526075,6.376,9.189,2.0539256775635653,1,1,1,1,1,1,1
80,0.07999999999999963,44567.3,3.542,0.025,1.4279999999999997,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32927514671,44567.370724853296,6.3389999999999995,10.287999999999998,2.4158667419536988,1,1,1,1,1,1,1
81,0.08000000000000007,44567.3,3.142,0.019000000000000003,1.5079999999999998,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32995233556,44567.370047664444,5.939,9.084,2.338637810311903,1,1,1,1,1,1,1
82,3.4010000000000002,44567.3,6.543,0.019000000000000003,4.909000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.356081254824,44567.34391874518,9.340000000000002,6.855,0.7831270059605685,1,1,1,1,1,0,0
83,0.08000000000000007,44567.3,3.142,0.002,4.989,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32683864355,44567.37316135646,6.024,10.136999999999999,2.725970719287078,1,1,1,1,1,0,1
84,0.08000000000000007,44567.3,3.142,0.002,3.8030000000000004,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32687537422,44567.37312462578,5.939,10.126,2.720878421387651,1,1,1,1,1,0,1
85,9.367506770274758e-17,44567.3,3.041,0.023,3.8030000000000004,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32697117516,44567.37302882483,5.833999999999999,9.811,2.707661953304834,1,1,1,1,1,1,1
86,0.002000000000000224,44567.3,3.043,0.021,3.8050000000000006,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32438887554,44567.375611124466,5.431,11.594,3.1002300361485373,1,1,1,1,1,1,1
87,0.01399999999999979,44567.3,3.057,0.021,3.8190000000000004,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.324473621,44567.37552637899,5.445,11.480999999999998,3.0860320575727838,1,1,1,1,1,1,1
88,2.0990154059319366e-16,44567.3,3.043,0.035,3.7390000000000003,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32438887554,44567.375611124466,5.431,11.588,3.1002300361485373,1,1,1,1,1,1,1
89,0.002000000000000224,44567.3,3.028,0.052000000000000005,0.09800000000000061,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32690598898,44567.37309401102,5.904,10.38,2.7166446499339503,1,1,1,1,1,1,1
90,2.888,44567.3,5.912,0.035,2.906,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.35374056904,44567.34625943096,11.188,6.481000000000001,0.8607916102841678,1,1,1,1,1,1,1
91,0.0010000000000000009,44567.3,0.858,0.65,2.891,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.30897865215,44567.39102134784,1.633,10.271,10.137529137529139,1,1,1,1,1,1,1
92,1.5499999999999998,44567.3,2.408,0.633,4.441,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.3218452327,44567.37815476731,4.948999999999999,10.188,3.57765780730897,1,1,1,1,1,1,1
93,0.07699999999999996,44567.3,2.485,0.633,4.518,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.32238738739,44567.37761261262,5.028,10.188,3.4668008048289742,1,1,1,1,1,1,1
94,3.4419999999999997,44567.3,5.927,0.633,7.959999999999999,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.35561080879,44567.344389191225,10.904,6.304,0.7982115741521849,1,1,1,1,1,1,0
95,1.2770000000000001,44567.3,7.204,0.633,9.235,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.360860015215,44567.3391399848,12.190999999999999,6.315,0.6431149361465852,0,0,0,0,0,0,0
96,0.004000000000000448,44567.3,7.208,0.633,9.239,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.374919447044,44567.32508055296,12.184999999999999,4.095,0.3347669256381798,0,0,0,0,0,0,0
97,0.10499999999999997,44567.3,7.301,0.645,9.344000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.37592554077,44567.32407445924,12.286,3.8169999999999997,0.3170798520750582,0,0,0,0,0,0,0
98,1.0899999999999999,44567.3,8.391,0.641,10.434000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.38750651789,44567.31249348212,13.376,3.0319999999999996,0.14277201763794542,0,0,0,0,0,0,0
99,0.08900000000000041,44567.3,8.48,0.641,10.523000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.38762140938,44567.31237859062,13.465,2.925,0.14127358490566036,0,0,0,0,0,0,0
100,2.8610000000000007,44567.3,9.701,0.014,10.495000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.3967970465,44567.30320295351,16.413,1.052,0.03308937222966704,1,1,1,1,1,1,0
101,0.6500000000000004,44567.3,10.351,0.014,11.145000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.396297329986,44567.30370267002,17.063000000000002,1.129,0.038450391266544294,0,0,0,0,0,0,0
102,0.21399999999999864,44567.3,10.565,0.014,11.359,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39636960686,44567.303630393144,17.309,1.129,0.03767155702792239,0,0,0,0,0,0,0
103,0.2500000000000001,44567.3,10.478,0.261,11.609,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39702750255,44567.30297249746,17.221999999999998,1.052,0.03063561748425272,0,0,0,0,0,0,0
104,1.0685896612017132e-15,44567.3,10.351,0.311,9.982000000000003,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.396297329986,44567.30370267002,17.043,1.671,0.038450391266544294,0,0,0,0,0,0,0
105,0.07299999999999862,44567.3,10.424,0.311,6.613,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39632230642,44567.30367769359,17.116,1.671,0.03818112049117422,0,0,0,0,0,0,0
106,0.09800000000000075,44567.3,10.522,0.311,5.434,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39659414303,44567.303405856976,17.214,1.6440000000000001,0.03525945637711462,0,0,0,0,0,0,0
107,0.08599999999999916,44567.3,10.504,0.32899999999999996,4.232,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39658850575,44567.30341149426,17.195999999999998,1.6340000000000001,0.03531987814166032,0,0,0,0,0,0,0
108,0.07699999999999996,44567.3,10.581,0.32899999999999996,4.308999999999999,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39661249087,44567.30338750913,17.273,1.521,0.035062848502031944,0,0,0,0,0,0,0
109,0.002000000000000668,44567.3,10.583,0.32899999999999996,4.311,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39729704881,44567.30270295118,17.275,1.025,0.027780402532363222,0,0,0,0,0,0,0
110,0.03999999999999915,44567.3,10.623,0.32899999999999996,4.351,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.396625432055,44567.30337456795,17.314999999999998,1.1019999999999999,0.03492422102984091,0,0,0,0,0,0,0
111,1.6379999999999997,44567.3,9.756,0.34600000000000003,2.2639999999999993,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39317161685,44567.30682838315,16.448,1.472,0.07328823288232882,0,0,0,0,0,0,0
112,1.549999999999999,44567.3,11.306,0.099,3.563999999999998,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39434245661,44567.305657543395,17.997999999999998,1.435,0.05996815849991156,0,0,0,0,0,0,0
113,0.10499999999999865,44567.3,10.133,0.099,3.6689999999999965,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.394798390866,44567.30520160913,16.825,1.968,0.054870225994276135,0,0,0,0,0,0,0
114,1.2760000000000016,44567.3,11.409,0.099,4.9449999999999985,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39817571638,44567.301824283626,18.101,3.793,0.018581821369094573,0,0,0,0,0,0,0
115,1.5500000000000007,44567.3,9.916,0.049,6.421999999999999,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.379916183105,44567.32008381689,16.867,3.3679999999999994,0.25131101250504234,0,0,0,0,0,0,0
116,0.07899999999999885,44567.3,9.995,0.049,6.402999999999997,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39796138391,44567.30203861609,16.642,1.512,0.0208104052026013,0,0,0,0,0,0,0
117,0.008000000000000895,44567.3,10.003,0.049,6.410999999999998,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39796298109,44567.302037018904,16.650000000000002,1.512,0.020793761871438568,0,0,0,0,0,0,0
118,3.2699537522162814e-16,44567.3,8.423,0.032,6.2059999999999995,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.397173511774,44567.30282648824,15.453000000000001,1.9420000000000002,0.029087023625786537,0,0,0,0,0,0,0
119,0.009000000000000341,44567.3,8.432,0.013000000000000001,3.027000000000001,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39719884726,44567.302801152735,15.135,1.548,0.028818785578747626,0,0,0,0,0,0,0
120,0.005000000000000782,44567.3,8.409,0.041,1.6510000000000018,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39734892337,44567.30265107664,15.108,1.5340000000000003,0.027232726840290163,0,0,0,0,0,0,0
121,0.006999999999999673,44567.3,8.304,0.041,0.021000000000001122,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39752201997,44567.30247798004,15.003,1.516,0.025409441233140654,0,0,0,0,0,0,0
122,0.29999999999999893,44567.3,8.604,0.041,0.32100000000000006,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.398163148886,44567.30183685112,15.296999999999999,1.4660000000000002,0.01871222687122269,0,0,0,0,0,0,0
123,1.237,44567.3,9.841,0.041,1.5580000000000003,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.398390321934,44567.30160967807,16.54,1.859,0.016360126003454933,0,0,0,0,0,0,0
124,2.1337098754514727e-16,44567.3,9.831,0.051000000000000004,1.5580000000000005,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39870481929,44567.301295180725,16.529,4.21,0.013121757705218189,0,0,0,0,0,0,0
125,0.07600000000000051,44567.3,8.702,0.038,1.6250000000000002,-1,0.09999999999854481,44567.350000000006,44567.350000000006,44567.39843891403,44567.30156108597,15.401,1.842,0.015858423350953804,0,0,0,0,0,0,0
